-2.390249967575073242e-01	1.112470030784606934e-01	2.674410045146942139e-01	-1.892514944076538086e+00	-2.069939970970153809e-01	3.956719934940338135e-01	-6.241580247879028320e-01	-1.085476994514465332e+00	-9.002599865198135376e-02	-2.211959958076477051e-01	3.147589862346649170e-01	5.515599995851516724e-02	7.278410196304321289e-01	-1.344549953937530518e-01	7.469710111618041992e-01	-5.425350069999694824e-01	9.988470077514648438e-01	-2.766659855842590332e-01	6.943839788436889648e-01	2.528730034828186035e-01	-2.358260005712509155e-01	-8.370689749717712402e-01	-4.913800060749053955e-01	-1.600630998611450195e+00	-7.322810292243957520e-01	2.679609954357147217e-01	-2.773500047624111176e-02	-6.645100116729736328e-01	3.901470005512237549e-01	9.920740127563476562e-01	-6.610320210456848145e-01	-8.886799961328506470e-02	-8.517829775810241699e-01	3.712289929389953613e-01	2.315289974212646484e-01	-2.715399861335754395e-01	-1.386770009994506836e-01	6.148799881339073181e-02	-1.074988961219787598e+00	1.150000025518238544e-04	1.381620019674301147e-01	5.004799962043762207e-01	-2.001059949398040771e-01	1.279010027647018433e-01	5.531439781188964844e-01	-8.089800179004669189e-02	3.360979855060577393e-01	1.347499992698431015e-02	8.578360080718994141e-01	-1.218243956565856934e+00	-3.283010125160217285e-01	2.390419989824295044e-01	-2.748079895973205566e-01	-1.229339987039566040e-01	-6.244819760322570801e-01	-7.227860093116760254e-01	-4.409970045089721680e-01	4.393270015716552734e-01	7.820200175046920776e-02	1.703229993581771851e-01	-6.237170100212097168e-01	-5.254909992218017578e-01	3.024950027465820312e-01	-3.778539896011352539e-01	1.162800006568431854e-02	2.033500000834465027e-02	5.384000018239021301e-03	3.732439875602722168e-01	-8.922749757766723633e-01	1.100689992308616638e-01	-7.008829712867736816e-01	5.279319882392883301e-01	2.156800031661987305e-02	-8.230980038642883301e-01	1.266095042228698730e+00	2.758620083332061768e-01	1.144770011305809021e-01	5.659120082855224609e-01	1.848960071802139282e-01	7.131980061531066895e-01	-2.514120042324066162e-01	-7.348110079765319824e-01	1.411509960889816284e-01	-4.653629958629608154e-01	-3.870699927210807800e-02	-4.919289946556091309e-01	1.827690005302429199e-01	-1.924840062856674194e-01	-2.293860018253326416e-01	-3.084680140018463135e-01	-3.454799950122833252e-01	1.585790038108825684e+00	2.926450073719024658e-01	-4.382700026035308838e-01	4.840100109577178955e-01	-9.889649748802185059e-01	5.368589758872985840e-01	2.756240069866180420e-01	2.519675016403198242e+00	6.524500250816345215e-01
-1.823630034923553467e-01	-9.041199833154678345e-02	4.479709863662719727e-01	-1.069378018379211426e+00	-6.074000149965286255e-03	9.907100349664688110e-02	-2.427210062742233276e-01	-3.118650019168853760e-01	-8.257189989089965820e-01	5.995299816131591797e-01	9.482999891042709351e-02	6.041460037231445312e-01	-6.979659795761108398e-01	-4.339630007743835449e-01	-1.464769989252090454e-01	-3.086619973182678223e-01	4.075790047645568848e-01	-5.515500158071517944e-02	2.479829937219619751e-01	6.286499649286270142e-02	4.360649883747100830e-01	-4.377259910106658936e-01	-2.446089982986450195e-01	-6.123250126838684082e-01	-1.360370069742202759e-01	5.978789925575256348e-01	4.183810055255889893e-01	-3.417080044746398926e-01	1.000306963920593262e+00	8.973529934883117676e-01	-1.458999980241060257e-02	-3.947960138320922852e-01	-5.786340236663818359e-01	8.287649750709533691e-01	1.566459983587265015e-01	-2.169349938631057739e-01	-4.738659858703613281e-01	-2.383829951286315918e-01	-6.051599979400634766e-02	4.311999771744012833e-03	3.128400146961212158e-01	-7.636000216007232666e-02	-1.607539951801300049e-01	1.494400054216384888e-01	3.860960006713867188e-01	6.720499694347381592e-02	3.305140137672424316e-01	3.548179864883422852e-01	5.603770017623901367e-01	-7.873790264129638672e-01	6.567710041999816895e-01	-4.044530093669891357e-01	-2.650949954986572266e-01	2.967430055141448975e-01	-3.162200003862380981e-02	-7.395250201225280762e-01	-9.543280005455017090e-01	2.400200068950653076e-01	7.569999899715185165e-03	1.886709928512573242e-01	-5.951030254364013672e-01	-4.891299828886985779e-02	4.003509879112243652e-01	3.668189942836761475e-01	1.834570020437240601e-01	6.772480010986328125e-01	-1.450200006365776062e-02	4.640829861164093018e-01	-2.687970101833343506e-01	8.016300201416015625e-02	-6.602650284767150879e-01	7.534500211477279663e-02	-3.441529870033264160e-01	-5.585380196571350098e-01	1.973991990089416504e+00	1.164230033755302429e-01	2.634029984474182129e-01	4.483070075511932373e-01	4.316970109939575195e-01	3.759120106697082520e-01	7.747420072555541992e-01	-7.364259958267211914e-01	-1.816260069608688354e-01	-2.708489894866943359e-01	-4.019919931888580322e-01	-2.608850002288818359e-01	-3.317489922046661377e-01	-6.442589759826660156e-01	3.044080138206481934e-01	-4.840239882469177246e-01	-3.633379936218261719e-01	2.083159923553466797e+00	3.053370118141174316e-01	1.800400018692016602e-01	3.145860135555267334e-01	-4.542280137538909912e-01	3.309819996356964111e-01	5.897660255432128906e-01	3.059699058532714844e+00	4.679349958896636963e-01
3.016459941864013672e-01	3.033599853515625000e-01	1.052577972412109375e+00	-9.171800017356872559e-01	-1.747020035982131958e-01	7.149700075387954712e-02	3.399469852447509766e-01	-4.824790060520172119e-01	-2.102021932601928711e+00	4.461399912834167480e-01	2.245430052280426025e-01	-6.046590209007263184e-01	-9.819999933242797852e-01	-3.985849916934967041e-01	-4.259020090103149414e-01	6.231650114059448242e-01	4.435139894485473633e-01	-1.006029993295669556e-01	4.101130068302154541e-01	6.629189848899841309e-01	9.882400184869766235e-02	3.047490119934082031e-01	2.377000078558921814e-02	-5.084940195083618164e-01	9.958899766206741333e-02	5.182719826698303223e-01	1.015740036964416504e-01	-8.721800148487091064e-02	1.018759012222290039e+00	-4.137099906802177429e-02	-5.730280280113220215e-01	-3.399420082569122314e-01	-4.042469859123229980e-01	2.187640070915222168e-01	-4.559000134468078613e-01	2.709299921989440918e-01	3.450570106506347656e-01	-7.453000172972679138e-03	-2.979570031166076660e-01	-5.257260203361511230e-01	-8.981779813766479492e-01	3.256689906120300293e-01	-1.363040059804916382e-01	-2.579729855060577393e-01	5.701720118522644043e-01	8.692309856414794922e-01	3.193280100822448730e-01	6.811710000038146973e-01	4.680899977684020996e-01	-3.571389913558959961e-01	1.766699925065040588e-02	2.207050025463104248e-01	-7.564030289649963379e-01	9.471229910850524902e-01	-7.737740278244018555e-01	-4.210689961910247803e-01	-1.250150054693222046e-01	8.763530254364013672e-01	-5.640370249748229980e-01	-3.932340145111083984e-01	-7.238739728927612305e-01	7.854750156402587891e-01	6.237959861755371094e-01	5.932980179786682129e-01	3.744859993457794189e-01	7.788019776344299316e-01	-1.799439936876296997e-01	6.708359718322753906e-01	-2.200579941272735596e-01	-3.623830080032348633e-01	-7.599170207977294922e-01	-3.846599906682968140e-02	-5.936799943447113037e-02	3.524869978427886963e-01	2.702022075653076172e+00	-5.478499829769134521e-02	-5.546899884939193726e-02	9.205620288848876953e-01	2.309789955615997314e-01	-7.449889779090881348e-01	2.519969940185546875e-01	-6.975280046463012695e-01	7.947099953889846802e-02	3.714550137519836426e-01	-5.258589982986450195e-01	-2.098630070686340332e-01	-7.102710008621215820e-01	-6.879029870033264160e-01	-8.574000000953674316e-02	-6.207029819488525391e-01	-2.990899980068206787e-02	1.883381962776184082e+00	2.504970133304595947e-01	5.100100114941596985e-02	-4.842930138111114502e-01	-6.130599975585937500e-01	1.100020036101341248e-01	2.635900080204010010e-01	2.606467962265014648e+00	7.923500239849090576e-02
4.766449928283691406e-01	-3.420490026473999023e-01	9.875500202178955078e-02	-2.550730109214782715e-01	-3.505190014839172363e-01	2.225439995527267456e-01	5.940909981727600098e-01	-3.141449987888336182e-01	-3.167470097541809082e-01	2.370409965515136719e-01	2.388709932565689087e-01	-3.258729875087738037e-01	-4.792050123214721680e-01	3.902840018272399902e-01	2.836599946022033691e-02	4.813489913940429688e-01	2.304499968886375427e-02	-5.012030005455017090e-01	-4.216029942035675049e-01	8.281120061874389648e-01	3.442899882793426514e-02	4.428919851779937744e-01	2.666000090539455414e-02	6.463379859924316406e-01	-1.172019988298416138e-01	3.156499937176704407e-02	9.301599860191345215e-02	-9.685310125350952148e-01	9.066669940948486328e-01	2.049359977245330811e-01	-7.255749702453613281e-01	-1.792930066585540771e-01	-2.145809978246688843e-01	-1.757269948720932007e-01	-3.574739992618560791e-01	1.618389934301376343e-01	-9.745699912309646606e-02	-1.825969964265823364e-01	-1.082581996917724609e+00	-1.475349962711334229e-01	-8.195509910583496094e-01	4.475429952144622803e-01	-3.768799901008605957e-01	-2.745999991893768311e-01	-4.960999824106693268e-03	-3.485809862613677979e-01	1.205509975552558899e-01	6.078940033912658691e-01	3.554530143737792969e-01	-2.248670011758804321e-01	1.471740007400512695e-01	2.188220024108886719e-01	-2.948200106620788574e-01	-2.036940008401870728e-01	-2.192700058221817017e-01	3.962500020861625671e-02	-7.424999959766864777e-03	4.311150014400482178e-01	-6.764389872550964355e-01	6.723800301551818848e-02	-2.429479956626892090e-01	2.496220022439956665e-01	-1.617500036954879761e-01	9.973700344562530518e-02	6.934599876403808594e-01	5.311470031738281250e-01	-2.948159873485565186e-01	-5.057839751243591309e-01	1.198450028896331787e-01	-1.013424038887023926e+00	-5.057619810104370117e-01	-8.836600184440612793e-02	2.069880068302154541e-01	2.843649983406066895e-01	2.451545000076293945e+00	-4.792760014533996582e-01	4.789699986577033997e-02	-1.136050000786781311e-01	1.379660069942474365e-01	9.697599709033966064e-02	3.846330046653747559e-01	5.974299833178520203e-02	-6.348739862442016602e-01	1.996760070323944092e-01	2.174620032310485840e-01	2.773270010948181152e-01	5.240790247917175293e-01	-3.914310038089752197e-01	-5.055590271949768066e-01	2.934260070323944092e-01	7.976700365543365479e-02	7.712429761886596680e-01	-9.081199765205383301e-02	5.683270096778869629e-01	-6.270350217819213867e-01	-6.336640119552612305e-01	-3.164900094270706177e-02	-9.827610254287719727e-01	2.686463117599487305e+00	-2.763580083847045898e-01
-5.308830142021179199e-01	9.793999604880809784e-03	-2.898339927196502686e-01	-7.077109813690185547e-01	-8.727599978446960449e-01	-4.561100006103515625e-01	-6.018549799919128418e-01	-4.992429912090301514e-01	-4.694879949092864990e-01	4.184010028839111328e-01	8.398699760437011719e-02	9.112420082092285156e-01	-3.675580024719238281e-01	3.847909867763519287e-01	-2.220699936151504517e-01	3.530500084161758423e-02	-3.279860019683837891e-01	2.544800005853176117e-02	2.526300027966499329e-02	1.105998992919921875e+00	1.092582941055297852e+00	4.273540079593658447e-01	-6.033819913864135742e-01	-5.457869768142700195e-01	-4.389860033988952637e-01	-3.771519958972930908e-01	-1.542519927024841309e-01	-4.075799882411956787e-01	-2.268790006637573242e-01	8.802739977836608887e-01	-2.436719983816146851e-01	2.467419952154159546e-01	-2.064999938011169434e-02	6.001399755477905273e-01	3.161480128765106201e-01	-2.006510049104690552e-01	-1.308480054140090942e-01	-6.650789976119995117e-01	3.543699979782104492e-01	3.874819874763488770e-01	-1.530089974403381348e-01	-4.302740097045898438e-01	-1.035149991512298584e-01	-5.599189996719360352e-01	-3.881600126624107361e-02	-1.863240003585815430e-01	2.068099975585937500e-01	1.023600026965141296e-01	6.691529750823974609e-01	-3.951089978218078613e-01	4.913719892501831055e-01	-5.162379741668701172e-01	2.352080047130584717e-01	-3.386600017547607422e-01	7.418040037155151367e-01	-6.837660074234008789e-01	-1.294080018997192383e-01	-7.712200284004211426e-02	3.160560131072998047e-01	1.102050021290779114e-01	-1.032045960426330566e+00	-5.114070177078247070e-01	-4.561640024185180664e-01	2.088889926671981812e-01	-6.074659824371337891e-01	1.150799989700317383e-01	-2.356700040400028229e-02	9.456610083580017090e-01	4.797089993953704834e-01	9.240599870681762695e-01	2.678050100803375244e-01	1.644379943609237671e-01	2.879720032215118408e-01	-7.032900303602218628e-02	2.368931055068969727e+00	-2.049780040979385376e-01	6.292790174484252930e-01	4.629479944705963135e-01	-2.202199958264827728e-02	-1.208214998245239258e+00	2.702580094337463379e-01	-1.628913044929504395e+00	-8.190860152244567871e-01	-4.767040014266967773e-01	-1.191119998693466187e-01	-7.407379746437072754e-01	-5.923410058021545410e-01	2.581399977207183838e-01	8.020079731941223145e-01	4.615769982337951660e-01	-5.339940190315246582e-01	1.387653946876525879e+00	-1.136260032653808594e-01	-4.478540122509002686e-01	-1.392969936132431030e-01	-5.469120144844055176e-01	3.242489993572235107e-01	-6.316080093383789062e-01	2.660571098327636719e+00	1.253674983978271484e+00
-3.601369857788085938e-01	4.135909974575042725e-01	5.956860184669494629e-01	-1.282649993896484375e+00	-3.664959967136383057e-01	1.044619977474212646e-01	-4.696330130100250244e-01	-6.216440200805664062e-01	-1.169088006019592285e+00	3.980160057544708252e-01	-3.037590086460113525e-01	-7.166529893875122070e-01	6.986259818077087402e-01	2.721259891986846924e-01	-6.471199989318847656e-01	-1.444479972124099731e-01	2.949689924716949463e-01	-8.021889925003051758e-01	4.676919877529144287e-01	5.055390000343322754e-01	9.194000065326690674e-02	5.886150002479553223e-01	-5.745069980621337891e-01	2.933659851551055908e-01	3.116579949855804443e-01	5.955939888954162598e-01	-5.990790128707885742e-01	-2.569769918918609619e-01	2.926450073719024658e-01	2.953070104122161865e-01	-6.304699778556823730e-01	-4.611900076270103455e-02	-6.686399877071380615e-02	2.749679982662200928e-01	-4.080840051174163818e-01	7.334999740123748779e-02	6.358100175857543945e-01	-3.225969970226287842e-01	-3.946950137615203857e-01	3.820819854736328125e-01	-2.127670049667358398e-01	3.282079994678497314e-01	-6.714119911193847656e-01	-5.029060244560241699e-01	2.021709978580474854e-01	4.545019865036010742e-01	3.457970023155212402e-01	-1.671009957790374756e-01	4.630469977855682373e-01	-4.035359919071197510e-01	-9.390709996223449707e-01	2.977339923381805420e-01	-3.363560140132904053e-01	1.181230023503303528e-01	-7.953119874000549316e-01	-4.528689980506896973e-01	3.291630148887634277e-01	6.251339912414550781e-01	-4.891360104084014893e-01	-3.508870005607604980e-01	4.994300007820129395e-02	6.880810260772705078e-01	7.633700221776962280e-02	-6.407900154590606689e-02	1.702519953250885010e-01	1.793649941682815552e-01	-2.300959974527359009e-01	3.807980120182037354e-01	2.130289971828460693e-01	3.525789976119995117e-01	-1.193780004978179932e-01	3.429839909076690674e-01	-3.559939861297607422e-01	1.015061020851135254e+00	1.302013039588928223e+00	1.316210031509399414e-01	4.118359982967376709e-01	1.091037034988403320e+00	4.524550139904022217e-01	-5.142189860343933105e-01	-9.588819742202758789e-01	-5.929340124130249023e-01	6.938700079917907715e-01	8.901460170745849609e-01	-3.453089892864227295e-01	-6.236720085144042969e-01	2.424589991569519043e-01	-1.112350001931190491e-01	2.342129945755004883e-01	-6.668360233306884766e-01	7.098169922828674316e-01	1.026535987854003906e+00	1.100919991731643677e-01	-2.324589937925338745e-01	4.406899958848953247e-02	-7.153080105781555176e-01	5.762010216712951660e-01	-2.712489962577819824e-01	9.472470283508300781e-01	-1.136600002646446228e-01
2.559610009193420410e-01	-3.984700143337249756e-01	-3.644979894161224365e-01	-1.396470069885253906e-01	3.784529864788055420e-01	-3.454709947109222412e-01	1.145999995060265064e-03	8.372499793767929077e-02	8.204349875450134277e-01	7.353559732437133789e-01	4.262549877166748047e-01	-3.189390003681182861e-01	-2.400089949369430542e-01	1.334660053253173828e-01	2.706620097160339355e-01	5.370060205459594727e-01	-9.568899869918823242e-01	-4.706569910049438477e-01	1.686000032350420952e-03	5.549020171165466309e-01	3.279359936714172363e-01	7.509850263595581055e-01	4.208849966526031494e-01	6.952710151672363281e-01	-3.428049981594085693e-01	-3.407499939203262329e-02	4.317919909954071045e-01	-3.019610047340393066e-01	9.643689990043640137e-01	4.034909904003143311e-01	-4.420669972896575928e-01	-3.858099877834320068e-02	1.370900031179189682e-02	1.215734958648681641e+00	9.998120069503784180e-01	-1.737299934029579163e-02	-3.394100069999694824e-02	-4.099810123443603516e-01	-3.672600090503692627e-01	8.329900354146957397e-02	-6.715630292892456055e-01	3.236260116100311279e-01	-3.197169899940490723e-01	-2.544179856777191162e-01	2.153249979019165039e-01	-4.512239992618560791e-01	9.241279959678649902e-01	4.355179965496063232e-01	-4.245100021362304688e-01	-3.503170013427734375e-01	3.480089902877807617e-01	-8.133199810981750488e-01	3.301720023155212402e-01	-1.428783059120178223e+00	-9.826070070266723633e-01	2.266800031065940857e-02	-1.036330014467239380e-01	-2.446799911558628082e-02	-1.997759938240051270e-01	6.833100318908691406e-02	3.293299973011016846e-01	4.097130000591278076e-01	-2.144249975681304932e-01	7.579590082168579102e-01	7.007660269737243652e-01	-1.166860014200210571e-01	-8.659710288047790527e-01	-1.714700087904930115e-02	4.378339946269989014e-01	6.670560240745544434e-01	-1.186949983239173889e-01	6.065409779548645020e-01	2.193569988012313843e-01	6.154980063438415527e-01	1.667737007141113281e+00	4.017190039157867432e-01	-6.723340153694152832e-01	-2.895610034465789795e-01	1.605949997901916504e-01	-4.292609989643096924e-01	5.138090252876281738e-01	-6.033849716186523438e-01	1.814920008182525635e-01	2.994790077209472656e-01	-7.671790122985839844e-01	-2.527450025081634521e-01	2.838670015335083008e-01	3.853319883346557617e-01	1.751870065927505493e-01	6.380779743194580078e-01	6.254900246858596802e-02	1.459233999252319336e+00	5.081440210342407227e-01	4.161199927330017090e-02	-5.949100106954574585e-02	-3.350769877433776855e-01	8.784430027008056641e-01	2.221319973468780518e-01	2.963087081909179688e+00	-5.795170068740844727e-01
-4.247539937496185303e-01	1.209309995174407959e-01	3.373619914054870605e-01	-1.704072952270507812e+00	-5.725280046463012695e-01	7.645499706268310547e-02	2.009570002555847168e-01	-2.370090037584304810e-01	-1.316616058349609375e+00	1.065755009651184082e+00	-8.148109912872314453e-01	-3.998639881610870361e-01	-6.800439953804016113e-01	4.280189871788024902e-01	-1.203402042388916016e+00	-5.311000160872936249e-03	-6.836609840393066406e-01	-5.416020154953002930e-01	2.750749886035919189e-01	1.369619965553283691e-01	4.711790084838867188e-01	-5.101060271263122559e-01	-4.278340041637420654e-01	-4.566470086574554443e-01	2.037400007247924805e-02	3.107999861240386963e-01	-2.614549994468688965e-01	2.728939950466156006e-01	5.878790020942687988e-01	-2.771899998188018799e-01	2.883279919624328613e-01	-2.931289970874786377e-01	-3.097350001335144043e-01	2.365599945187568665e-02	-1.828699931502342224e-02	-1.611160039901733398e-01	2.148129940032958984e-01	2.361579984426498413e-01	-8.242179751396179199e-01	-2.333209961652755737e-01	-4.829039871692657471e-01	-6.713999807834625244e-02	-8.373159766197204590e-01	-5.098059773445129395e-01	6.463029980659484863e-01	-4.621239900588989258e-01	8.957900106906890869e-02	1.480119973421096802e-01	6.592630147933959961e-01	-4.335890114307403564e-01	-1.749700009822845459e-01	-1.174760013818740845e-01	2.538799941539764404e-01	3.663940131664276123e-01	-1.137284994125366211e+00	-1.329780071973800659e-01	6.505609750747680664e-01	6.485509872436523438e-01	1.247920021414756775e-01	8.305450081825256348e-01	-3.414080142974853516e-01	7.218620181083679199e-01	-5.233449935913085938e-01	2.090259939432144165e-01	9.327899664640426636e-02	5.044360160827636719e-01	-2.726559937000274658e-01	3.128379881381988525e-01	1.150749996304512024e-01	7.718939781188964844e-01	-7.690529823303222656e-01	-6.235089898109436035e-01	-1.087098956108093262e+00	1.333191037178039551e+00	2.172251939773559570e+00	-2.649559974670410156e-01	2.354249954223632812e-01	1.038288950920104980e+00	2.575039863586425781e-01	-3.468729853630065918e-01	-1.609680056571960449e-01	-5.076389908790588379e-01	1.334552049636840820e+00	3.002699911594390869e-01	-1.388770043849945068e-01	-5.317879915237426758e-01	-1.314530014991760254e+00	2.858130037784576416e-01	3.040100075304508209e-02	-7.224749922752380371e-01	2.422489970922470093e-01	6.436709761619567871e-01	9.743989706039428711e-01	-1.632959991693496704e-01	-1.991560012102127075e-01	-4.726170003414154053e-01	1.466703057289123535e+00	3.097350001335144043e-01	1.002998948097229004e+00	-7.192999720573425293e-01
-1.421180069446563721e-01	-2.025839984416961670e-01	7.140930294990539551e-01	-9.147390127182006836e-01	-9.350140094757080078e-01	-2.447500079870223999e-02	1.259180009365081787e-01	-3.115699999034404755e-02	-5.668010115623474121e-01	-3.675290048122406006e-01	-3.952589929103851318e-01	-7.492769956588745117e-01	3.693760037422180176e-01	5.003949999809265137e-01	-9.017059803009033203e-01	3.333199918270111084e-01	-6.881170272827148438e-01	-1.060030013322830200e-01	7.518800348043441772e-02	7.101370096206665039e-01	-1.784259974956512451e-01	7.987120151519775391e-01	-6.277049779891967773e-01	-1.512130051851272583e-01	3.488340079784393311e-01	7.999600172042846680e-01	-2.493000030517578125e-01	-2.923629879951477051e-01	-9.252499938011169434e-01	-2.229039967060089111e-01	7.961180210113525391e-01	5.022240281105041504e-01	-2.976770102977752686e-01	1.345486044883728027e+00	-4.755629897117614746e-01	2.547700107097625732e-01	8.664199709892272949e-01	-4.034189879894256592e-01	-1.006680011749267578e+00	4.151009917259216309e-01	1.525039970874786377e-01	2.685770094394683838e-01	-4.274699985980987549e-01	-4.434910118579864502e-01	-5.409299731254577637e-01	-2.210209965705871582e-01	3.030160069465637207e-01	4.443080127239227295e-01	1.253883004188537598e+00	1.028750017285346985e-01	-1.288100033998489380e-01	-3.280830085277557373e-01	-2.783299982547760010e-01	4.512830078601837158e-01	-3.065710067749023438e-01	2.279569953680038452e-01	7.164009809494018555e-01	-1.231079995632171631e-01	-4.113439917564392090e-01	2.597649991512298584e-01	-2.838400006294250488e-01	-2.280299924314022064e-02	-9.183400124311447144e-02	3.957839906215667725e-01	2.975000068545341492e-03	3.800440132617950439e-01	2.578679919242858887e-01	1.101930975914001465e+00	9.799050092697143555e-01	-2.985019981861114502e-01	6.831529736518859863e-01	3.597970008850097656e-01	-3.115920126438140869e-01	3.327199816703796387e-02	5.348349809646606445e-01	-8.404719829559326172e-01	6.437619924545288086e-01	1.207119971513748169e-01	-4.051060080528259277e-01	-8.096269965171813965e-01	-1.614403963088989258e+00	-3.895780146121978760e-01	4.455249905586242676e-01	-4.483800008893013000e-02	-4.987440109252929688e-01	5.995759963989257812e-01	-5.773499980568885803e-02	3.331199884414672852e-01	3.415369987487792969e-01	-7.735610008239746094e-01	2.772049903869628906e-01	-5.825399756431579590e-01	3.897700086236000061e-02	-3.308669924736022949e-01	-1.305530071258544922e-01	-2.677719891071319580e-01	5.138069987297058105e-01	4.690069854259490967e-01	-3.703800141811370850e-01	-2.406650036573410034e-01
5.588279962539672852e-01	-3.829199820756912231e-02	1.363085031509399414e+00	-5.033419728279113770e-01	-1.153599023818969727e+00	1.184910058975219727e+00	2.581459879875183105e-01	4.267050027847290039e-01	-5.332260131835937500e-01	1.815340071916580200e-01	-2.969819903373718262e-01	2.371869981288909912e-01	-7.267850041389465332e-01	4.324949979782104492e-01	-3.868370056152343750e-01	2.117920070886611938e-01	-2.435359954833984375e-01	1.979700028896331787e-01	1.281599998474121094e-01	4.442850053310394287e-01	-4.824630022048950195e-01	-1.222369968891143799e-01	4.998300075531005859e-01	2.809770107269287109e-01	-2.207699976861476898e-02	5.275179743766784668e-01	7.184100151062011719e-01	-1.026312947273254395e+00	9.537500143051147461e-01	-1.651140004396438599e-01	3.891500085592269897e-02	1.425369977951049805e-01	-1.217069998383522034e-01	5.132049918174743652e-01	5.682119727134704590e-01	3.149299919605255127e-01	4.795390069484710693e-01	-3.691650032997131348e-01	-8.072400093078613281e-01	9.400609731674194336e-01	6.446799635887145996e-02	3.898510038852691650e-01	-1.067570000886917114e-01	-3.402850031852722168e-01	-4.634999856352806091e-02	3.623949885368347168e-01	3.536930084228515625e-01	-6.778249740600585938e-01	-4.263159930706024170e-01	4.535090029239654541e-01	2.202170044183731079e-01	7.096999883651733398e-02	-3.120670020580291748e-01	5.765800178050994873e-02	6.023520231246948242e-01	-8.874700218439102173e-02	-7.183499634265899658e-02	-1.148448944091796875e+00	2.124329954385757446e-01	-4.429600015282630920e-02	-4.431329965591430664e-01	3.736700117588043213e-02	1.128126025199890137e+00	2.741140127182006836e-01	5.144559741020202637e-01	4.232540130615234375e-01	1.241089999675750732e-01	-1.650799997150897980e-02	2.472549974918365479e-01	-4.683249890804290771e-01	-4.875589907169342041e-01	-1.167370006442070007e-01	1.166324973106384277e+00	-2.851809859275817871e-01	2.069040060043334961e+00	3.107390105724334717e-01	-3.444899916648864746e-01	9.614819884300231934e-01	-2.326769977807998657e-01	3.902390003204345703e-01	-2.414930015802383423e-01	-1.396300047636032104e-01	-4.197499901056289673e-02	-3.626630008220672607e-01	-7.938290238380432129e-01	-6.085839867591857910e-01	5.076999962329864502e-02	-1.195793032646179199e+00	-6.671239733695983887e-01	3.659009933471679688e-01	-5.104389786720275879e-01	6.426489949226379395e-01	1.082129999995231628e-01	-6.608890295028686523e-01	-1.411900017410516739e-02	4.380240142345428467e-01	5.550130009651184082e-01	-5.244160294532775879e-01	2.038549900054931641e+00	-3.753069937229156494e-01
